id,batchID,batchIDLastChangedAt,bonus,bonusLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt
01KC79WHJ31VQAZBJ607F2JXYC,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:13:32.355141871Z,0,2025-12-11T18:13:37.135179384Z,C,2025-12-11T18:13:36.940855096Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:13:32.355141871Z,01KC79GH487QQARMV8E7TJ7T2Z,2025-12-11T18:13:32.355141871Z,01KC79PBK6WSC253Y66SS478E9,2025-12-11T18:13:32.355141871Z
01KC7A9DXED3QY4TK7PT324EZ0,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:20:34.606234152Z,0,2025-12-11T18:20:42.495589808Z,B,2025-12-11T18:20:42.422280906Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:20:34.606234152Z,01KC79VM9MJR7NCG9CNRZ8RRM0,2025-12-11T18:20:34.606234152Z,01KC79ZGAMNPZBP5JS437KD7WR,2025-12-11T18:20:34.606234152Z
01KC7AA1YGSMN51V3MB68EF1MF,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:20:55.120452783Z,0,2025-12-11T18:21:39.109058097Z,B,2025-12-11T18:21:05.368529671Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:20:55.120452783Z,01KC79YVX8PSX2NTZ222FJ32NZ,2025-12-11T18:20:55.120452783Z,01KC7A7H8GCQGFPSXWHGMDFXSG,2025-12-11T18:20:55.120452783Z
01KC7B1M5GJ43F4TW2ED5ZQ58N,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:33:47.440793424Z,10,2025-12-11T18:35:04.879701159Z,B,2025-12-11T18:34:21.523840128Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:33:47.440793424Z,01KC7A1KQ313ZNXQCVJ2X1ACYZ,2025-12-11T18:33:47.440793424Z,01KC7AADY4QGZVZW3AS8BAX77G,2025-12-11T18:33:47.440793424Z
01KC7BYQYPVC7DZC7E8HCH97XV,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:49:41.590351816Z,,,D,2025-12-11T18:49:47.1866362Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:49:41.590351816Z,01KC7B94F4XX68YHBM7ZRFE46E,2025-12-11T18:49:41.590351816Z,01KC7BNFNC9ADP0QP0J8BFJ9SY,2025-12-11T18:49:41.590351816Z
01KC79M09DMS8CREGDFT1TC38R,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:08:52.525911596Z,0,2025-12-11T18:08:59.931719705Z,D,2025-12-11T18:08:59.913601694Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:08:52.525911596Z,01KC79ENS0X8DN45NJYZF1KKZR,2025-12-11T18:08:52.525911596Z,01KC79K4V245TTWDF8A68MS3W4,2025-12-11T18:08:52.525911596Z
01KC79M12DYJYKNVVN6RYX73NN,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:08:53.325777809Z,22,2025-12-11T18:08:55.24072049Z,C,2025-12-11T18:08:55.223600176Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:08:53.325777809Z,01KC79BHJKGC0XHEWP58WMSD78,2025-12-11T18:08:53.325777809Z,01KC79GJWZZ94X3N7JCHXR74J2,2025-12-11T18:08:53.325777809Z
01KC79T6YRS3H8JY8Q728A5RZM,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:12:15.960193525Z,29,2025-12-11T18:12:19.370006431Z,D,2025-12-11T18:12:19.118983856Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:12:15.960193525Z,01KC79C5QHJNWZ7FV9P5YRT489,2025-12-11T18:12:15.960193525Z,01KC79K4XCVW5YYP2BDQ2NA4WC,2025-12-11T18:12:15.960193525Z
01KC79TZ7N1TMEJCGMG5VYGDSK,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:12:40.821622951Z,10,2025-12-11T18:12:48.968278428Z,B,2025-12-11T18:12:48.817327062Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:12:40.821622951Z,01KC79GCWM9WHGR9R4SX5XBRJ6,2025-12-11T18:12:40.821622951Z,01KC79MA8V0PQ27BHGG57GTE13,2025-12-11T18:12:40.821622951Z
01KC79WCRRCC3YCS7HNVG2A4Y0,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:13:27.448694321Z,22,2025-12-11T18:14:33.469934088Z,C,2025-12-11T18:14:33.398263214Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:13:27.448694321Z,01KC79HX8SJ75JCT5T5G83CA15,2025-12-11T18:13:27.448694321Z,01KC79RQCKS1PFPYTG33SKE4AC,2025-12-11T18:13:27.448694321Z
01KC79Q1C3SPE1SQX0XAMTTP6B,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:10:31.939526813Z,0,2025-12-11T18:10:35.207408551Z,C,2025-12-11T18:10:35.172204678Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:10:31.939526813Z,01KC79GB6BP1RTRJCNVY3CJYQF,2025-12-11T18:10:31.939526813Z,01KC79M3KXPJ4GX8TVTNW613BP,2025-12-11T18:10:31.939526813Z
01KC79TEDGVSEKW0A0RNCY8CK6,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:12:23.600755148Z,12,2025-12-11T18:12:31.436110523Z,C,2025-12-11T18:12:31.383384542Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:12:23.600755148Z,01KC79MP2326D39SYQE8CY2BC7,2025-12-11T18:12:23.600755148Z,01KC79S03XTP8XS09BEMYJAW3K,2025-12-11T18:12:23.600755148Z
01KC7A716SDHKF9G6D2Y063VN0,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:19:16.057357717Z,19,2025-12-11T18:19:51.924522499Z,D,2025-12-11T18:19:51.823870185Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:19:16.057357717Z,01KC79S4E338TQNHPJA57N6PRE,2025-12-11T18:19:16.057357717Z,01KC7A2DV5TQQCVDS7EQ91Z86A,2025-12-11T18:19:16.057357717Z
01KC79HYEK8F5YGVHYHY90CM4Y,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:07:45.107239822Z,19,2025-12-11T18:07:50.789769128Z,D,2025-12-11T18:07:50.775506307Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:07:45.107239822Z,01KC79F1NBN201MMNWZF2EF0XJ,2025-12-11T18:07:45.107239822Z,01KC79GJWJ2SB68JKAYXYEZ0ZA,2025-12-11T18:07:45.107239822Z
01KC79K68GP96YNAH1MN1Q2G6J,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:08:25.872782543Z,0,2025-12-11T18:08:27.750790179Z,D,2025-12-11T18:08:27.731841038Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:08:25.872782543Z,01KC79BHJKGC0XHEWP58WMSD78,2025-12-11T18:08:25.872782543Z,01KC79GJX9WN9H1G0PMAJEBBM8,2025-12-11T18:08:25.872782543Z
01KC79MHKX4EAYNSPHQRQ0S6XY,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:09:10.269662925Z,10,2025-12-11T18:09:12.988328537Z,B,2025-12-11T18:09:12.972152024Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:09:10.269662925Z,01KC79ETZGJTNY1SR916TX5BKW,2025-12-11T18:09:10.269662925Z,01KC79HBECYG89HN8TFGDMSJKQ,2025-12-11T18:09:10.269662925Z
01KC79NA5H6N4E3XAGVNFAZK0A,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:09:35.409491571Z,22,2025-12-11T18:09:43.575910923Z,C,2025-12-11T18:09:43.261575649Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:09:35.409491571Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:09:35.409491571Z,01KC79M3K4AKFSKQAAKE01B8JK,2025-12-11T18:09:35.409491571Z
01KC79NYMZPT4EP6E93H72FR1W,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:56.383781658Z,22,2025-12-11T18:10:15.973252924Z,C,2025-12-11T18:10:04.794756264Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:56.383781658Z,01KC79HAYC0GW9EB6ESCFZWCXF,2025-12-11T18:09:56.383781658Z,01KC79N3DXWNZMD2337NH5PXTW,2025-12-11T18:09:56.383781658Z
01KC7ABZ012J6X1J34G23K5673,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:21:57.634040814Z,12,2025-12-11T18:22:02.568157651Z,C,2025-12-11T18:22:02.027754242Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:21:57.634040814Z,01KC79VM9MJR7NCG9CNRZ8RRM0,2025-12-11T18:21:57.634040814Z,01KC79ZGDBQ91R7F7QAQ8YYR3R,2025-12-11T18:21:57.634040814Z
01KC7AG9MTVA3EVYVMFHA80KA4,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:24:19.610747707Z,20,2025-12-11T18:24:48.327461443Z,B,2025-12-11T18:24:34.333387244Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:24:19.610747707Z,01KC7A637SDW3PJEGE6BSF4C0Q,2025-12-11T18:24:19.610747707Z,01KC7AE80J5KE766T2VZEMCE9Q,2025-12-11T18:24:19.610747707Z
01KC79V09137VT6NM1AGRM7AXZ,01KC792NZQW5MQZPSHSTMQ5DHE,2025-12-11T18:12:41.889435Z,22,2025-12-11T18:12:47.963964162Z,C,2025-12-11T18:12:47.90885712Z,01KC792P02FDQSKTX7R48P6G43,2025-12-11T18:12:41.889435Z,01KC79G33FKHQAFQP3E0JXHPWT,2025-12-11T18:12:41.889435Z,01KC79NG6D5JSTWBVHZT5R1BPD,2025-12-11T18:12:41.889435Z
01KC7A7SHWWQS8N2JQ2WA21BYW,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:19:40.988318261Z,0,2025-12-11T18:20:00.98675209Z,B,2025-12-11T18:20:00.350890032Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:19:40.988318261Z,01KC7A32NK8ATF83E3BG0K24Q8,2025-12-11T18:19:40.988318261Z,01KC7A7H5B7SNKPZR7XE1R8SRS,2025-12-11T18:19:40.988318261Z
01KC7ACCCAXZMKA3S0RMJD7E0R,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:22:11.338764049Z,10,2025-12-11T18:22:15.794219712Z,A,2025-12-11T18:22:15.718544464Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:22:11.338764049Z,01KC79YVX8PSX2NTZ222FJ32NZ,2025-12-11T18:22:11.338764049Z,01KC7A7HEA5Q869R96XZB71S3Q,2025-12-11T18:22:11.338764049Z
01KC79FEAT90HNWTHJ6ZBC8JSK,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:06:23.066612951Z,22,2025-12-11T18:06:24.178905464Z,C,2025-12-11T18:06:24.09978915Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:06:23.066612951Z,01KC798AXBJNYSY9QD94M2Z2W4,2025-12-11T18:06:23.066612951Z,01KC79C6FXJ1C4X1Q09KZWDJ8C,2025-12-11T18:06:23.066612951Z
01KC79P30FPDJSVCVMPERCTPPC,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:10:00.847048749Z,0,2025-12-11T18:10:03.818485312Z,D,2025-12-11T18:10:03.791466192Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:10:00.847048749Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:10:00.847048749Z,01KC79M3KNEK6TRMKH7SKSD8YK,2025-12-11T18:10:00.847048749Z
01KC79QS6KZMZPS7YEVWA2K75Z,01KC792PFK3W14G4ZFE0JVZG1C,2025-12-11T18:10:56.339412494Z,12,2025-12-11T18:11:32.174659571Z,C,2025-12-11T18:11:31.016664986Z,01KC792PFW6AVG96T52RTPX57B,2025-12-11T18:10:56.339412494Z,01KC79HNBJ2VX43MH80SACDQ3D,2025-12-11T18:10:56.339412494Z,01KC79PEVMZCFYD1MTHV7MPNJR,2025-12-11T18:10:56.339412494Z
01KC79RX7N22307T6HWM5VHK8G,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:11:33.237662427Z,29,2025-12-11T18:11:41.189562566Z,D,2025-12-11T18:11:38.393864524Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:11:33.237662427Z,01KC79F5KVWH11A1HGCQZ9K72R,2025-12-11T18:11:33.237662427Z,01KC79PT8FMBMCZSQP9VDEHG4V,2025-12-11T18:11:33.237662427Z
01KC79TCA1EQH5Y41PSARPHSR1,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:12:21.441033005Z,0,2025-12-11T18:12:27.786243167Z,D,2025-12-11T18:12:27.690824465Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:12:21.441033005Z,01KC79GCWM9WHGR9R4SX5XBRJ6,2025-12-11T18:12:21.441033005Z,01KC79MA8P8SA6D59J4E8Z26XQ,2025-12-11T18:12:21.441033005Z
01KC7AE5CATWF1HSN828YN4RCQ,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:23:09.706533587Z,0,2025-12-11T18:23:22.014428955Z,B,2025-12-11T18:23:15.286815661Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:23:09.706533587Z,01KC79JH0R6P4AJXEP9MB1KQ0F,2025-12-11T18:23:09.706533587Z,01KC7A4Z1RJWK7HBCG00KEJGFQ,2025-12-11T18:23:09.706533587Z
01KC7AF3M3C3HNK21PQGYSEJNH,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:23:40.675564242Z,0,2025-12-11T18:24:11.267561604Z,D,2025-12-11T18:23:50.0236016Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:23:40.675564242Z,01KC7A1SBREQ8RTRBGZ3A26DAR,2025-12-11T18:23:40.675564242Z,01KC7A4Z81EK1514X1VANTJAP3,2025-12-11T18:23:40.675564242Z
01KC79QPGZVKCRGQXKK89YPP1Q,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:10:53.599533079Z,29,2025-12-11T18:11:01.036556058Z,D,2025-12-11T18:11:00.994400814Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:10:53.599533079Z,01KC79FJ1AZ301480R5J03MPQZ,2025-12-11T18:10:53.599533079Z,01KC79PXHTKF0XBFYGXWRQ8B3J,2025-12-11T18:10:53.599533079Z
01KC79VC0EVHNFWQMHH887WCVC,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:12:53.902419774Z,22,2025-12-11T18:13:32.628258985Z,C,2025-12-11T18:13:10.901909793Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:12:53.902419774Z,01KC79GNS1S2AW9A3YTCFXMHYJ,2025-12-11T18:12:53.902419774Z,01KC79RHEF8VJKQN1ZNH0236Y6,2025-12-11T18:12:53.902419774Z
01KC79Y3BS6V9T34RS8AC74M9G,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:14:23.353767472Z,29,2025-12-11T18:14:26.179945428Z,D,2025-12-11T18:14:26.107594642Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:14:23.353767472Z,01KC79GWXG2AN5SGG1MDP4PN8P,2025-12-11T18:14:23.353767472Z,01KC79S0855NRJ2DHW399J3RSQ,2025-12-11T18:14:23.353767472Z
01KC7A1D6Y3HE46K1MTGPP5ABC,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:16:11.742658878Z,29,2025-12-11T18:16:17.305345949Z,D,2025-12-11T18:16:17.126730357Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:16:11.742658878Z,01KC79MW7H7X45AY5T7G8TZJ44,2025-12-11T18:16:11.742658878Z,01KC79XVK3J3BE61DAGRA9Q17C,2025-12-11T18:16:11.742658878Z
01KC7AB818SS4PRK8NB2B7QAVK,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:21:34.120911049Z,10,2025-12-11T18:21:51.986494912Z,A,2025-12-11T18:21:40.69792513Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:21:34.120911049Z,01KC79JH0R6P4AJXEP9MB1KQ0F,2025-12-11T18:21:34.120911049Z,01KC7A4Z4D95NYMFHSMDVQXFF2,2025-12-11T18:21:34.120911049Z
01KC7A0WNE95KXHCDMRDAAP0P7,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:15:54.798268642Z,29,2025-12-11T18:16:02.639579809Z,D,2025-12-11T18:15:57.192350534Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:15:54.798268642Z,01KC79FVG65F2QE0J459PXW400,2025-12-11T18:15:54.798268642Z,01KC79RHGYR47QF8G9RWKR0J54,2025-12-11T18:15:54.798268642Z
01KC7A57C5BCQGMAWZ0XX4MFRF,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:18:16.83738235Z,29,2025-12-11T18:18:24.812965852Z,D,2025-12-11T18:18:24.513522703Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:18:16.83738235Z,01KC79VX4YMXCPQF7J5T6S5JJH,2025-12-11T18:18:16.83738235Z,01KC7A0X98XR6S9SE5CQSS5AWK,2025-12-11T18:18:16.83738235Z
01KC7A9CP44M1F8T2F93N7P3RK,01KC79VHE8PE9MZRMG71GAT5MW,2025-12-11T18:20:33.348503353Z,0,2025-12-11T18:20:54.168091452Z,B,2025-12-11T18:20:54.041374267Z,01KC79VHNW7FWHSXXSWMJ4BAAT,2025-12-11T18:20:33.348503353Z,01KC79VY63Y1KGVDNF07NS6BR3,2025-12-11T18:20:33.348503353Z,01KC7A00EEKK2484YD4P3Z5T3C,2025-12-11T18:20:33.348503353Z
01KC79DNJY4EGX0Z7F1WZ00DA8,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:05:24.95891324Z,0,2025-12-11T18:05:26.777123526Z,C,2025-12-11T18:05:26.657434063Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:05:24.95891324Z,01KC798AXBJNYSY9QD94M2Z2W4,2025-12-11T18:05:24.95891324Z,01KC79C6FNQESDBK7Y18X77YFF,2025-12-11T18:05:24.95891324Z
01KC79DVW1E7VFDTXAQG86PS81,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:05:31.393029328Z,22,2025-12-11T18:05:33.263568593Z,C,2025-12-11T18:05:33.0042098Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:05:31.393029328Z,01KC798AXBJNYSY9QD94M2Z2W4,2025-12-11T18:05:31.393029328Z,01KC79C6FP4PRK2X31PNXZ8AA6,2025-12-11T18:05:31.393029328Z
01KC79E24SF2PEMKKB02MMG5Q2,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:05:37.817350589Z,22,2025-12-11T18:05:39.254750516Z,C,2025-12-11T18:05:39.239261434Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:05:37.817350589Z,01KC7968GT4Y7W2K61YEZYYZ01,2025-12-11T18:05:37.817350589Z,01KC79C6FQ8Y8MZ151AYVWQ03Z,2025-12-11T18:05:37.817350589Z
01KC79MTWV0S4CH302W4MVWBA8,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:19.771073865Z,10,2025-12-11T18:09:31.298983719Z,A,2025-12-11T18:09:31.2741687Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:19.771073865Z,01KC79GYAFSP28S2CYRE337WFE,2025-12-11T18:09:19.771073865Z,01KC79MS98CWQGT8G5K0R04MX4,2025-12-11T18:09:19.771073865Z
01KC79PESEP7FY0JZ92Z5BBB7V,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:10:12.91063496Z,19,2025-12-11T18:10:20.759504567Z,D,2025-12-11T18:10:20.738132778Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:10:12.91063496Z,01KC79FPJDMB15RFN8WJV95WFR,2025-12-11T18:10:12.91063496Z,01KC79MS8RX83R7AN4X47WA8SW,2025-12-11T18:10:12.91063496Z
01KC7AQBWT965EY98JVP01RG1S,01KC79VK7TM02CNZ35QA1DJMGE,2025-12-11T18:28:11.2908814Z,,,C,2025-12-11T18:28:18.966887018Z,01KC79VKMCBGAZ7NXS8D0WYXB0,2025-12-11T18:28:11.2908814Z,01KC7AJXSZJ5EGB9R2VF9V0GWN,2025-12-11T18:28:11.2908814Z,01KC7AQ284ZECEBYRBGH5DNJSX,2025-12-11T18:28:11.2908814Z
01KC7A5P27X2TYJ4DQYDTC8ZH9,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:18:31.879495791Z,0,2025-12-11T18:18:37.039877117Z,B,2025-12-11T18:18:35.392531527Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:18:31.879495791Z,01KC79S5BJ3FZ8KQYQ00B8BDAB,2025-12-11T18:18:31.879495791Z,01KC79XVNMDB86P0KN6CJR5KDB,2025-12-11T18:18:31.879495791Z
01KC7ABQB5QSZ1WDQZ2D0EHV4H,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:21:49.797265389Z,12,2025-12-11T18:21:57.012115451Z,C,2025-12-11T18:21:52.438569417Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:21:49.797265389Z,01KC7A32NK8ATF83E3BG0K24Q8,2025-12-11T18:21:49.797265389Z,01KC7A7H7HFVZV2EPXM1NARWDQ,2025-12-11T18:21:49.797265389Z
01KC79MTX867217E5GPDVZDKAH,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:19.784156657Z,12,2025-12-11T18:09:31.298983719Z,C,2025-12-11T18:09:26.977350036Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:19.784156657Z,01KC79FPJDMB15RFN8WJV95WFR,2025-12-11T18:09:19.784156657Z,01KC79MS98CWQGT8G5K0R04MX4,2025-12-11T18:09:19.784156657Z
01KC79NNF5GRREVZ6CN7F924KR,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:09:46.981244516Z,0,2025-12-11T18:09:51.702017375Z,D,2025-12-11T18:09:49.374966109Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:09:46.981244516Z,01KC79ENS0X8DN45NJYZF1KKZR,2025-12-11T18:09:46.981244516Z,01KC79K4VJVB4G6WBQBGJYAH3Y,2025-12-11T18:09:46.981244516Z
01KC79RX4JC31DG1GHNRM3WNA0,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:11:33.138129174Z,0,2025-12-11T18:12:07.009399359Z,D,2025-12-11T18:11:48.14902136Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:11:33.138129174Z,01KC79GH487QQARMV8E7TJ7T2Z,2025-12-11T18:11:33.138129174Z,01KC79PBJEC7SMACHRXM5WH7EZ,2025-12-11T18:11:33.138129174Z
01KC79TZ780Q0AY7BC97YD4P8M,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:12:40.808424202Z,19,2025-12-11T18:12:48.968278428Z,D,2025-12-11T18:12:42.467654997Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:12:40.808424202Z,01KC79G73DX1BWBNNZBRW537F6,2025-12-11T18:12:40.808424202Z,01KC79MA8V0PQ27BHGG57GTE13,2025-12-11T18:12:40.808424202Z
01KC79VAE1SPEQFBEQ0K93NCD1,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:12:52.289134613Z,0,2025-12-11T18:12:55.969601928Z,D,2025-12-11T18:12:54.62763629Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:12:52.289134613Z,01KC79E198HBBFT474WAZVAMA1,2025-12-11T18:12:52.289134613Z,01KC79KPQ12ETNSWA5ASN33P2C,2025-12-11T18:12:52.289134613Z
01KC79C7FRT8XW06G8B0E9AXNQ,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:37.753008571Z,0,2025-12-11T18:04:45.580828875Z,C,2025-12-11T18:04:45.332898692Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:37.753008571Z,01KC798AXBJNYSY9QD94M2Z2W4,2025-12-11T18:04:37.753008571Z,01KC79C6FJQBR5A46N5XEBGN7Z,2025-12-11T18:04:37.753008571Z
01KC79ZPQXZJRT4RMZVG66G75K,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:15:15.965660139Z,12,2025-12-11T18:16:24.449539358Z,C,2025-12-11T18:16:24.365363961Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:15:15.965660139Z,01KC79W51Q0GQDX7Z8G2F8XC3N,2025-12-11T18:15:15.965660139Z,01KC79ZG4V1ZGSNRB5Z8JF07SR,2025-12-11T18:15:15.965660139Z
01KC7AAZ113HFTGPVVS0JTR73B,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:21:24.897115982Z,0,2025-12-11T18:21:28.541373677Z,A,2025-12-11T18:21:28.46410348Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:21:24.897115982Z,01KC79VM9MJR7NCG9CNRZ8RRM0,2025-12-11T18:21:24.897115982Z,01KC79ZGBZDQPMDYBKPV3KX179,2025-12-11T18:21:24.897115982Z
01KC7AEYHBYSFF3XGNVDFAWK8R,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:23:35.467937302Z,10,2025-12-11T18:23:41.571894187Z,B,2025-12-11T18:23:41.477129921Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:23:35.467937302Z,01KC79YVX8PSX2NTZ222FJ32NZ,2025-12-11T18:23:35.467937302Z,01KC7A7HAD8AT0Z9JXZNNQGBN8,2025-12-11T18:23:35.467937302Z
01KC7ADA4JYYE999PNWS2QVTTB,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:22:41.810293517Z,20,2025-12-11T18:22:51.056318438Z,A,2025-12-11T18:22:46.360942177Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:22:41.810293517Z,01KC79JH0R6P4AJXEP9MB1KQ0F,2025-12-11T18:22:41.810293517Z,01KC7A4Z64W7PQ18F8HP70R6HA,2025-12-11T18:22:41.810293517Z
01KC79DNJTDM26VJ43B959RQY4,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:05:24.954603261Z,0,2025-12-11T18:05:26.777123526Z,C,2025-12-11T18:05:26.760000426Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:05:24.954603261Z,01KC7968GT4Y7W2K61YEZYYZ01,2025-12-11T18:05:24.954603261Z,01KC79C6FNQESDBK7Y18X77YFF,2025-12-11T18:05:24.954603261Z
01KC79KMRFNSGXSKZ49JC2GQKE,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:08:40.719891376Z,29,2025-12-11T18:08:47.295309722Z,D,2025-12-11T18:08:47.28236864Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:08:40.719891376Z,01KC79G6GD2ZRB70H9GZQ1HV8N,2025-12-11T18:08:40.719891376Z,01KC79HQBAM004NC3BNXJGKHNB,2025-12-11T18:08:40.719891376Z
